USER_ID,AGE_T,REGION_T,SEX_T,RELATIONSHIP_T
2597636,2,0,1,2
2613973,3,3,1,2
1705697,0,0,1,0
184178,3,3,1,3
1670742,2,0,1,3
73204,2,0,0,2
1803105,1,1,1,3
2267534,1,1,0,1
1464163,1,0,0,2
2597173,2,2,0,0
2529835,3,0,1,2
1939582,2,0,0,2
1742993,1,1,0,3
987214,2,3,0,2
1992224,1,2,0,2
2290335,1,0,1,2
2240295,1,0,1,3
2322418,2,1,1,2
538274,3,2,1,0
942951,3,0,0,1
2465670,2,0,0,3
2474409,3,1,1,3
2585108,4,1,0,2
71649,3,3,0,3
2241385,2,0,0,0
2395394,1,2,0,3
33066,0,2,1,1
2204979,3,1,1,1
2242464,4,1,1,3
622054,2,0,1,2
1148958,2,1,0,0
30021,0,3,1,0
291519,1,2,0,0
364749,2,0,0,2
687574,4,0,1,2
931316,2,0,1,1
2014274,1,0,1,2
87033,4,3,1,1
590461,3,2,0,3
2526842,1,2,0,3
2386622,1,0,1,1
2071601,3,0,1,0
2141290,2,1,0,1
200261,1,2,1,3
888192,2,0,0,2
1028116,1,1,1,2
1676270,3,0,1,0
1593373,4,2,0,1
1260894,3,3,0,1
1318762,1,1,1,2
179199,4,0,1,2
1197904,2,3,0,2
1028140,1,0,1,3
1520710,4,1,1,0
2227664,1,1,1,0
1019131,3,1,0,1
1274813,3,0,1,2
218030,2,1,0,3
1538659,3,0,1,1
2602667,3,0,0,1
86538,2,1,1,3
173474,0,0,1,0
809074,0,1,1,1
2142408,2,0,1,3
2231367,1,3,0,1
1304395,3,1,1,0
1468830,4,0,0,1
1369078,1,1,0,2
470361,0,0,0,0
1371592,3,2,1,2
2415845,1,2,0,1
2607116,3,3,1,3
1372927,3,0,2,0
466651,4,2,0,3
433583,1,0,1,3
1987931,3,1,1,0
2421394,2,1,1,1
1734402,4,1,1,2
639447,1,0,0,2
242209,3,0,0,0
1586060,0,0,1,3
2608884,2,0,0,0
2228939,2,0,1,1
694967,2,0,1,0
695423,4,0,1,3
329347,2,0,0,2
604806,1,0,1,2
1334788,0,0,0,3
2499836,2,3,1,0
1277212,4,2,1,0
1520304,4,3,0,0
720196,1,2,0,3
1707442,2,1,1,3
181497,2,2,0,2
2043935,1,3,1,2
607179,3,2,1,1
362814,1,0,1,1
2294387,4,1,1,2
138561,1,3,0,1
814259,3,0,1,2
763571,4,1,1,2
1867068,1,1,0,0
428531,2,1,0,1
2608997,4,2,1,2
2302732,2,2,0,0
2316325,2,1,1,3
1043804,3,0,1,1
958370,0,1,1,2
130255,4,2,0,1
398792,3,0,1,0
1495861,4,2,0,0
1348935,0,1,0,1
408242,0,0,0,0
480109,0,2,0,3
108255,3,3,0,2
278882,3,2,0,3
2557068,3,0,1,3
1011674,1,1,0,0
1701195,4,1,1,2
2498797,2,0,0,1
580145,1,2,0,0
170382,2,0,1,0
1660196,1,0,0,1
1942276,1,1,1,1
1062148,3,1,1,0
1465090,4,0,1,0
681587,3,1,1,3
16475,1,0,0,3
199788,3,1,0,1
2060604,3,0,1,1
432583,3,1,1,0
2470948,4,1,1,3
2225042,2,1,0,0
1875382,4,0,0,3
902725,3,1,1,2
1679451,2,3,1,0
889036,2,0,0,0
2407608,0,3,1,3
2514501,4,3,1,3
428254,3,3,1,0
2436417,1,1,0,0
1123680,2,0,0,3
1751830,3,1,0,1
564174,3,0,0,2
285082,1,0,1,0
1778918,4,1,0,0
1856,0,0,0,2
193953,1,2,1,0
1027050,0,1,0,0
127676,1,3,0,2
1605680,4,0,0,1
1451047,0,1,1,0
1332026,2,1,1,3
2181911,4,2,1,3
812678,2,1,1,2
1836059,2,2,0,3
506612,2,0,1,0
1516166,2,0,1,1
1492954,3,3,1,0
1853144,4,2,0,1
321752,3,2,0,3
2284593,2,2,1,3
248982,3,0,1,1
235397,1,2,1,2
2450914,4,1,0,1
1634788,1,1,1,0
233923,2,1,1,0
2123141,0,0,1,2
275533,1,0,1,3
542733,3,2,0,2
2389185,3,1,0,1
1314915,3,2,1,1
1860860,3,3,1,1
2057496,4,0,0,1
584913,1,2,1,0
1306989,2,0,1,2
2612953,3,1,0,0
1772541,0,2,1,3
1471930,4,0,1,1
1056759,1,3,0,1
701962,2,0,2,3
2589419,3,0,1,0
615914,4,3,1,3
2392084,3,1,0,2
635089,2,2,0,1
93429,0,0,1,0
990851,2,1,1,3
430291,3,3,0,2
981808,3,2,0,1
929172,4,0,0,1
264518,3,2,1,2
2590515,0,1,0,3
214052,3,2,0,0
1382352,0,2,0,0
753485,4,1,0,0
1974193,0,3,1,1
1571768,1,3,1,2
2270718,0,0,0,3
2417151,3,0,1,0
236160,2,3,0,1
582027,1,0,1,3
1841047,1,3,1,0
687317,3,2,0,1
446224,2,2,1,1
123643,2,1,1,1
1306460,3,1,0,2
1785962,1,2,1,3
1625710,3,2,1,0
530666,4,2,1,2
310641,3,1,1,0
28643,4,3,0,1
1475515,0,3,1,2
607063,2,0,0,2
2195606,2,0,0,3
1383895,3,2,0,2
580861,0,2,0,2
1588170,4,2,2,1
206836,3,2,0,2
963804,1,0,1,2
567852,0,3,0,0
2132872,1,2,1,2
1062793,3,2,0,2
2107504,1,0,0,0
128382,3,1,1,0
1244084,3,1,1,0
615183,1,2,1,0
2323183,1,2,0,1
975886,1,3,0,1
838033,0,0,0,0
2513924,1,0,1,3
1642255,1,0,0,3
1824433,1,1,0,1
1679751,1,0,1,1
2584120,4,3,0,2
2107067,3,1,1,3
1728469,0,1,0,3
1368684,3,2,0,0
923236,2,1,0,3
413965,4,0,1,2
57911,1,0,1,1
1888574,4,0,1,2
212234,3,3,0,1
2152659,0,0,1,2
1739993,2,1,0,0
896442,3,0,0,1
855758,4,3,1,3
1750406,3,3,0,0
2625843,1,0,1,1
1896483,1,3,0,2
204384,1,2,0,1
867996,2,2,1,1
205561,3,0,0,2
45777,3,1,1,2
602861,1,2,1,1
359681,0,3,1,0
39809,2,1,0,3
955927,4,0,0,2
847600,2,3,1,3
2366444,4,2,0,0
2292211,3,0,0,3
1238709,0,1,1,3
1299769,1,1,0,3
65860,3,0,1,0
1515930,1,0,1,1
306564,2,1,0,1
1343507,0,0,0,0
177700,2,2,1,0
334658,3,1,1,3
679760,2,1,0,2
1289258,2,2,1,1
461610,1,3,0,3
269941,2,3,0,3
1739130,2,2,0,2
1435564,0,2,1,2
890995,4,0,1,2
203738,3,1,1,0
443521,3,3,0,2
1214067,0,0,0,0
567546,1,1,0,3
2405303,1,0,0,1
1324845,3,0,0,2
1062268,2,2,1,3
2470884,0,1,1,2
2589556,4,2,0,3
1564156,3,1,1,1
385974,2,1,0,3
1101768,1,2,0,3
995957,4,0,0,2
686241,1,2,1,0
2518408,2,1,1,0
1797132,1,0,1,1
454473,2,0,1,2
1726568,1,2,1,0
2249171,3,1,0,2
1418598,1,0,1,3
1437166,3,0,0,2
646560,1,2,0,0
2086964,3,0,1,3
50227,1,1,1,1
1890805,3,3,1,2
2520448,0,1,1,2
151821,0,3,1,3
686006,2,3,1,2
2580917,1,0,1,2
1574268,3,1,0,1
2088616,4,2,1,0
1979409,2,0,2,0
777795,1,1,1,2
1860626,1,0,2,1
51247,1,2,0,0
800944,2,0,1,0
2341923,2,1,1,2
2170383,2,1,1,1
1756003,2,3,1,2
447180,4,2,0,3
1997148,1,1,0,0
664632,4,0,1,0
1492626,0,0,1,3
59550,3,0,0,3
531698,2,0,0,2
658636,1,1,1,3
1708664,2,0,1,2
466631,4,1,1,1
2649033,2,1,0,3
1221346,1,0,1,2
2592682,1,2,1,1
1240406,3,0,1,2
2288550,4,2,0,0
833205,2,0,0,3
2135037,1,1,1,3
778430,1,0,0,0
2176791,2,0,0,1
2414953,2,1,0,2
546161,1,0,1,0
2012867,2,2,1,0
203542,1,1,1,3
2463561,2,1,0,0
1932113,1,2,1,2
500447,3,3,1,3
408200,1,1,0,0
1027938,2,1,1,3
1266847,2,3,0,1
1184537,3,2,0,1
733311,2,2,0,1
1594001,3,1,0,3
733971,4,1,1,1
1476439,2,2,0,2
2130580,0,2,1,0
1454213,2,1,1,1
2499854,2,0,1,2
1608351,3,3,0,3
1700308,1,0,1,0
1759982,2,0,0,3
1549479,4,1,1,3
2100637,3,0,0,0
741977,2,0,1,1
1932106,4,1,0,3
589882,2,1,1,3
543954,4,0,0,1
2616269,1,1,0,2
601359,1,0,1,3
2326111,4,2,0,1
1932258,4,2,1,3
1396205,3,2,1,1
1763656,3,0,1,2
1431850,2,0,1,1
755504,0,0,1,2
2355895,4,0,0,2
2440399,1,0,1,1
2617320,2,2,0,1
494295,0,0,1,0
504584,3,0,0,3
160393,2,0,0,0
2209525,3,0,0,0
2276627,1,2,1,2
2476411,1,2,1,1
1250502,3,3,1,0
387487,4,1,1,3
1916365,2,1,0,1
1685717,0,3,0,1
1748894,0,0,0,3
530179,4,0,1,3
920020,2,0,2,1
1122018,2,2,0,1
1484776,3,0,1,3
193751,3,3,1,1
1423935,3,2,0,0
1704248,1,1,1,1
1403738,0,0,1,1
1173997,1,3,0,2
488083,2,1,1,0
921417,2,0,1,1
81931,3,0,1,3
2112585,3,1,0,1
673382,3,1,0,0
2562260,3,1,1,0
213267,3,0,1,3
1004803,3,2,1,2
359319,4,3,0,3
2177314,2,3,1,2
2586040,2,2,0,3
121184,0,3,1,1
810726,3,2,0,1
2376121,0,1,0,0
1311921,4,0,0,1
2523912,2,3,1,1
1279012,2,0,1,1
1326839,4,1,0,0
1047039,1,0,1,2
2610649,2,1,0,1
813479,2,0,1,0
227433,2,2,1,2
174604,2,0,0,1
1958092,4,0,1,1
1256297,3,0,0,0
630691,3,0,0,0
2112383,1,1,0,2
29431,4,3,0,0
2390188,0,0,0,0
219897,3,3,1,0
2105395,2,1,0,1
1182211,2,0,0,1
1538740,4,1,0,1
543409,3,0,1,1
1458364,3,2,1,1
383451,2,0,1,3
926530,3,1,1,1
377509,0,2,0,2
161143,0,2,1,2
1811717,2,2,1,1
362980,1,0,1,3
1477339,3,0,0,0
1001833,3,0,0,1
2294812,0,1,0,1
946450,3,3,0,3
1965507,2,0,0,1
2003927,0,1,1,3
2363171,3,1,1,1
2336647,1,0,1,2
1468702,0,2,1,1
10832,1,1,1,3
232287,3,1,0,3
2445098,3,1,1,0
220867,3,3,1,0
1789273,1,3,0,0
1793702,4,3,0,0
1849553,1,1,1,1
1479892,2,3,0,1
2023451,1,0,1,3
1904032,0,0,1,1
864549,2,0,0,0
2303995,0,0,1,1
1546024,3,0,0,2
1547533,2,1,1,0
1636432,3,0,1,1
948888,4,1,0,2
348115,3,1,0,1
1132430,3,0,1,0
1676791,4,2,0,2
1848670,1,3,0,0
2314195,2,2,1,1
2135554,1,2,1,0
2230418,3,1,0,3
403515,1,0,1,1
1907060,0,1,0,3
292308,3,1,1,3
1740046,4,1,1,3
1778415,4,0,1,0
547838,3,1,1,2
2461740,3,0,0,1
2099258,2,3,0,3
1669454,2,3,1,2
1371819,3,2,1,0
369881,4,2,0,3
1610227,0,0,0,2
82821,2,1,1,3
1289293,1,1,1,2
1202723,0,2,1,2
894890,3,0,1,2
1205385,2,1,0,1
335030,3,0,0,1
160697,2,1,0,1
239277,1,1,0,0
1884736,3,0,0,2
1554593,3,2,0,2
468194,1,0,1,2
199435,3,0,1,1
225621,4,3,0,0
131491,1,1,0,0
1739115,2,1,1,1
2126959,0,0,0,2
799653,3,1,1,2
764057,1,0,0,1
370913,2,1,0,0
2316337,1,0,1,2
2005104,1,1,1,2
670004,2,1,1,1
55913,4,0,0,0
1386297,4,1,1,2
687821,1,3,0,3
2192564,2,1,1,2
911617,1,3,0,2
2132249,2,0,1,2
363007,3,1,1,3
1738296,4,0,1,0
1664222,2,2,0,0
1298604,3,0,1,2
1356055,0,0,0,0
692648,0,0,1,3
1331594,0,0,1,1
8573,2,0,0,0
1983281,0,2,1,3
18786,2,0,0,0
1307100,3,1,1,3
1123175,2,0,1,3
110734,3,0,0,3
185744,4,2,1,2
2235307,4,1,1,2
1550814,1,0,1,0
1881585,1,2,1,2
1488699,1,0,0,0
2005861,4,0,0,1
1461736,1,0,1,0
1802262,0,0,0,3
1190684,2,1,1,3
526654,2,1,1,1
1112795,3,1,0,3
2526896,4,1,0,3
1920663,0,0,0,0
2260480,0,2,1,3
2274452,3,0,0,0
862298,2,0,0,1
204978,0,0,1,3
1741065,3,3,1,1
174760,4,0,1,0
2147714,3,1,0,1
139433,2,0,1,3
1006538,3,1,1,1
259450,4,0,1,2
606983,4,3,1,2
71393,1,0,1,2
2089521,2,1,1,2
1895645,2,2,0,1
2330864,2,1,1,3
2552455,0,0,1,0
1056337,0,0,2,3
126299,2,0,0,0
1935544,0,2,1,2
183845,3,1,0,3
2509958,0,0,0,1
2645828,3,1,1,2
1132373,3,1,0,0
710142,4,2,0,3
1972176,3,1,0,0
2344045,3,0,0,2
182761,4,3,1,3
2130443,1,0,1,0
1341214,4,2,2,1
123345,0,0,1,3
530203,1,2,0,1
683003,0,0,0,1
1386329,3,1,1,3
102513,4,1,2,0
2282236,3,1,0,1
34964,3,0,0,1
1465400,3,1,1,3
1764430,2,0,1,0
1609424,4,2,1,3
1018303,4,3,0,0
2120882,4,1,1,0
2165434,2,0,2,2
2497348,4,0,1,1
272819,3,1,1,2
1747244,3,1,1,1
1281993,0,1,1,0
581247,2,0,1,3
559171,0,0,0,1
2459997,2,1,1,1
1957972,3,0,0,0
1593431,2,0,1,2
2587700,3,0,1,2
775839,3,2,0,1
2609667,1,1,1,1
1436651,1,3,1,1
2144432,1,0,0,3
368278,0,0,1,0
1612106,4,0,1,2
1796175,2,2,1,2
2326747,3,0,1,1
1938231,1,0,1,0
1277590,4,0,0,3
2568245,0,2,1,3
1921972,1,2,0,0
1077166,2,0,1,3
1767486,3,1,0,0
674757,2,3,0,0
1207679,3,3,0,3
303126,2,0,0,3
1797713,3,0,1,0
708226,4,1,1,3
2252432,4,0,0,3
2207079,4,0,0,1
319037,1,2,1,1
2060020,1,2,0,1
400221,3,0,0,3
784621,3,3,1,0
1258738,3,1,0,0
2563844,4,1,0,3
730138,1,0,0,1
1589432,0,0,0,0
1495960,3,1,0,0
990556,0,0,0,3
2202057,2,0,0,1
1028078,2,1,2,3
1769353,1,0,0,0
2203601,3,0,1,1
1838238,0,1,1,0
2024344,3,0,0,0
1229545,1,0,0,0
2332378,2,0,0,0
240193,0,0,0,1
489363,3,0,0,0
1996870,0,0,1,3
1183104,4,2,0,2
580598,2,1,1,0
763840,0,1,0,0
1183348,3,2,0,2
718091,1,0,1,1
129151,1,1,1,1
1431690,1,3,1,3
89827,0,0,1,1
1384238,2,1,0,3
2561841,1,3,0,2
1829594,1,1,0,1
1561194,2,0,1,2
2262763,4,0,0,2
2454024,1,0,0,2
1081036,3,1,0,1
995259,0,0,0,0
2162729,2,2,0,3
602928,0,2,1,3
2317420,4,1,0,0
42416,1,1,1,0
478920,1,2,0,3
1086168,3,1,1,1
683823,1,2,1,1
194566,2,0,1,0
1501694,3,3,0,1
1541090,0,3,0,1
822716,2,2,1,0
860671,0,1,1,2
2200675,4,0,1,0
2448620,1,1,1,0
1703550,0,1,0,1
1344760,1,1,1,1
1014783,0,2,1,3
1096610,3,1,0,3
964272,2,0,1,1
2093534,2,0,1,3
482468,3,2,0,0
1035451,2,3,0,1
215352,0,0,1,3
1248167,3,2,1,0
2054579,2,0,0,2
467392,0,1,1,1
360446,0,1,0,3
478470,4,1,1,3
995357,3,2,1,3
273598,2,2,0,1
1756767,1,1,1,2
1915183,4,1,1,3
1661807,3,1,0,0
434304,3,0,1,0
2450074,3,1,1,1
1900619,4,3,0,1
2283057,1,1,1,2
177761,4,1,1,2
1592828,1,1,1,3
2571158,1,3,0,1
2232644,0,1,0,1
1354071,1,0,1,1
2552795,0,1,1,0
1811199,0,3,1,2
409716,4,0,0,3
1834839,2,0,1,3
2054759,1,2,1,1
133489,0,1,0,2
471154,4,0,1,3
1218946,1,1,1,2
82404,2,1,0,1
1768251,3,1,1,3
616286,2,0,0,3
2105500,3,2,0,0
2452503,1,2,0,0
1593635,3,2,1,3
1612996,4,2,0,0
2596693,3,2,1,2
662832,1,1,1,2
1621453,1,2,1,1
1485930,3,1,1,1
2174287,2,3,0,0
1141198,2,0,0,2
1704804,4,0,0,1
1990264,4,0,1,2
955719,3,2,0,1
2339555,3,1,0,3
2157999,4,0,0,1
552129,4,2,1,1
2610037,0,0,0,2
2473795,0,0,1,0
191415,1,1,1,1
1916499,2,1,0,0
1620598,0,1,0,2
2043247,1,3,0,3
924840,0,0,1,3
2122519,1,1,1,3
1238403,4,0,0,0
2142536,2,0,1,2
1205074,3,0,1,2
622214,4,0,0,3
1721720,3,2,0,3
463055,0,0,1,1
1284473,0,1,0,3
655818,3,0,1,3
310203,0,1,0,0
2523192,2,1,0,1
1330456,0,0,0,1
139638,4,0,1,1
1130081,1,1,0,2
120573,1,1,0,2
2112089,0,1,1,2
1190294,3,1,1,0
612578,1,0,0,3
2630004,3,2,1,2
591909,2,1,0,0
1493140,2,1,1,2
1826936,3,3,0,1
1550905,1,3,0,0
331702,0,1,1,0
569972,2,2,1,3
2202365,3,3,0,1
2586843,3,2,0,2
1053603,4,0,0,2
1650759,1,1,0,0
2518947,2,2,1,0
2478878,1,0,1,3
638361,3,0,0,3
673048,0,1,0,3
262044,1,3,0,0
1921010,4,1,0,0
2641733,3,3,0,2
111137,4,0,1,2
1191735,4,1,1,2
702226,1,0,0,2
2214898,2,1,0,0
158931,1,2,0,3
399906,4,1,0,1
893087,3,2,0,3
1723547,2,1,1,0
1338258,3,3,0,0
1922607,4,0,1,2
1298629,3,0,1,1
1194427,0,3,1,3
871249,1,0,1,1
1446944,0,1,1,1
1696597,0,0,1,0
2251117,1,1,1,0
2001465,3,3,0,2
1632291,2,0,0,0
1452708,2,2,0,1
403620,3,1,0,0
2236008,4,0,1,3
933259,3,2,1,3
1941022,3,1,0,0
1348027,0,0,0,2
2070267,3,1,1,1
446948,2,2,1,0
2430790,1,3,0,3
1531682,1,1,1,3
289009,1,3,0,1
1454088,1,2,0,0
439451,0,0,1,0
1893654,0,1,0,1
2298015,2,1,0,2
910798,1,0,0,3
1359739,2,0,1,2
1097872,2,1,1,2
1265662,1,1,0,3
2485979,2,1,1,3
1121033,0,1,1,3
374544,0,2,0,3
999907,4,0,1,2
2195865,3,3,1,1
1652116,0,1,1,2
1221064,0,3,0,2
1854727,1,0,0,0
1168585,1,2,0,0
2265175,0,0,1,3
680688,4,1,1,2
1723872,0,0,0,1
2294459,3,0,1,1
2055550,4,0,1,2
131898,0,1,1,2
2447220,1,1,0,1
668307,3,1,0,1
2600064,2,1,0,0
2637393,1,1,1,2
2288496,1,0,0,1
1701074,0,1,1,0
522943,2,0,0,2
240012,2,3,1,2
1133943,2,0,0,1
20616,3,0,0,3
1566804,0,0,1,1
584789,3,3,1,0
857273,4,3,1,0
2395971,0,0,0,3
1497394,0,0,0,2
275931,2,3,0,1
1744020,4,0,0,2
767929,2,0,1,2
864177,3,2,0,3
2082328,4,1,1,0
1825757,2,3,1,3
280654,1,0,0,0
835608,2,0,0,2
800498,3,1,1,0
79321,0,0,1,1
2183290,0,0,1,2
1332829,1,1,1,0
1455142,0,2,1,0
911800,0,1,0,2
2504464,2,1,1,2
463397,2,0,1,3
1299306,0,2,0,3
1243316,3,0,1,0
1036694,4,0,0,0
2499020,1,2,0,0
4804,2,1,1,3
359080,3,1,0,2
552579,1,2,2,0
1328494,2,3,0,3
2384562,0,0,1,3
912285,3,0,0,3
1192767,1,1,0,2
1273979,2,1,1,2
1024779,3,1,0,2
1244720,1,1,0,0
2075927,4,1,1,3
1244204,2,2,0,3
673915,2,1,0,0
2153395,1,0,1,1
1615195,1,0,1,0
2515964,3,1,0,1
417247,3,1,0,1
256696,3,1,1,3
766368,0,1,0,3
649582,3,3,1,2
2025029,2,0,1,1
1338107,4,2,1,0
2520838,0,0,0,1
598757,0,2,0,1
1548025,0,2,1,3
775963,2,0,1,3
2120369,2,1,0,0
1895279,4,0,0,0
2153125,3,3,0,3
2637979,2,1,0,1
909432,1,0,1,2
201097,1,1,0,1
2338800,4,0,1,2
131208,2,1,1,1
304887,1,2,1,3
2587190,2,0,1,2
2343047,0,0,1,2
983042,3,2,0,2
867395,1,2,0,0
1279794,2,0,1,2
2472970,2,3,1,0
1355083,2,2,1,0
1041715,3,0,1,1
276599,3,2,2,3
1215304,3,2,1,1
2418297,0,0,1,2
318962,2,2,0,0
2219225,3,2,1,0
453469,3,1,1,3
488212,1,2,0,1
1759377,1,0,0,0
1649373,3,0,0,1
2327948,0,3,1,0
2056672,4,0,1,3
1825866,1,3,0,1
593786,1,0,1,2
47998,4,1,0,1
940043,4,3,1,0
2042162,0,1,1,3
291388,4,2,1,0
1025593,4,2,1,3
763193,1,1,0,2
677564,3,1,1,3
2506505,2,0,0,0
1388257,4,1,1,3
899762,4,1,1,1
2629966,0,1,1,2
1831796,2,2,0,1
1854679,4,0,1,1
2513450,1,1,1,0
2101948,3,0,0,3
779778,2,1,1,0
1500073,4,1,0,0
744159,0,1,0,1
174218,1,3,1,3
253163,1,0,1,2
623281,3,1,0,2
1240341,1,2,1,3
2176809,1,3,0,1
671576,0,1,1,0
727412,2,1,0,2
494201,3,0,0,0
1530817,1,0,1,0
309645,1,0,1,2
1207104,3,3,0,3
574658,1,3,0,1
1714672,2,0,1,1
1457016,3,0,0,2
2215423,4,2,1,3
634255,1,2,0,2
490418,2,0,0,2
170792,0,0,0,1
311989,2,2,0,3
439122,2,2,0,0
329790,2,1,0,1
153067,4,2,1,0
1761955,2,1,1,3
2007644,2,1,0,0
1326740,1,0,1,0
160564,3,2,1,0
817242,3,0,0,1
390835,0,0,1,1
1263102,2,0,0,3
613651,3,2,1,2
1302001,2,2,0,0
1982391,0,1,1,3
2384011,1,1,0,0
2461028,2,1,1,0
186776,0,2,0,0
2402302,4,1,1,2
378922,3,3,0,0
2489811,0,3,0,0
2457781,2,1,0,2
2328186,2,1,0,3
611251,1,1,1,2
1928175,0,2,1,1
1852888,0,0,1,0
1054416,2,1,0,2
1644255,0,1,0,3
1650749,3,1,0,0
532689,0,3,0,2
1154641,3,0,1,2
2112629,2,0,0,0
1927110,2,2,0,3
560992,0,0,1,2
689540,0,2,1,0
1358358,0,1,1,2
589800,1,0,0,0
487230,1,1,0,0
1919183,4,2,0,1
1443063,2,2,1,1
670878,1,3,1,2
1942150,2,2,1,0
1083123,4,3,1,2
2346881,1,2,0,2
1491503,0,0,0,1
606152,4,0,0,0
1297377,3,0,1,1
2337519,1,1,1,1
2520161,1,0,0,0
2225912,0,0,0,1
2205036,2,0,0,1
1859041,2,1,1,3
1255070,1,1,1,3
1827209,1,0,1,3
1556773,4,3,0,0
1397843,0,1,1,1
1932351,3,2,0,1
11007,4,1,0,0
1818059,1,2,1,3
2585513,0,3,0,1
1060735,0,2,1,3
1719407,4,2,1,0
34726,1,0,0,3
2442133,1,0,1,3
1308175,4,0,0,2
582439,2,0,1,3
1530772,3,1,1,0
1709963,1,2,1,0
423121,3,0,1,2
2512580,3,2,0,2
1116930,3,1,1,2
479227,3,1,0,3
1265879,4,3,0,0
2206608,1,1,0,2
1647244,2,1,1,0
2557602,2,1,0,1
2061569,2,2,1,2
2129248,2,0,0,1
1858024,1,1,1,3
1513841,0,0,1,0
245517,0,3,0,3
883720,2,3,0,0
2379662,4,0,0,2
2012472,3,1,1,2
2368352,3,0,0,1
1807465,2,1,0,3
2119848,1,2,0,0
1484800,4,0,1,3
257806,1,0,1,1
1556388,1,2,0,2
1009014,0,0,0,3
1848790,1,2,0,1
680098,4,1,0,2
1941811,2,1,0,1
1317142,3,1,0,3
2593657,2,3,0,1
712618,0,1,0,1
2164636,3,1,0,1
1256640,0,0,1,1
1537599,3,2,1,3
2252212,4,0,1,3
2041255,3,2,1,1
142173,4,0,0,1
578676,2,3,1,2
1062201,3,2,1,1
1521774,4,1,0,2
1787024,0,1,0,1
1140532,1,1,1,2
170954,1,0,1,0
2476059,1,3,1,3
2608587,1,1,1,2
1899613,0,0,1,1
1474603,2,2,0,3
2508870,1,0,0,3
1104421,4,2,0,3
1918127,3,1,1,1
1106588,4,2,1,1
671791,0,3,1,2
212807,2,3,0,1
1818472,2,2,1,0
208240,4,0,0,3
935173,2,1,0,2
1231460,4,0,0,2
2250542,4,1,0,2
1569803,3,3,0,1
1863358,0,3,0,0
332937,2,2,1,2
1072929,4,1,0,1
1552569,1,3,1,1
308422,2,1,0,1
1765127,1,0,0,0
2419605,3,2,0,1
2229690,1,1,1,1
487140,3,0,0,2
1551141,0,1,1,1
1995125,1,1,1,2
977825,3,1,1,1
89008,0,1,1,0
1413768,2,1,0,0
1147730,2,3,0,0
736422,3,3,1,3
2197546,2,1,1,3
1493352,1,1,1,2
2334666,0,0,1,2
567272,0,2,0,3
123584,4,3,1,2
2239780,2,0,1,1
2255786,1,1,1,0
888153,2,2,1,2
2105869,1,1,1,2
1331844,4,1,1,0
1966527,3,2,0,3
1005890,2,1,0,2
1801498,3,3,1,2
333465,4,1,1,1
78456,2,1,1,0
1364371,1,0,1,3
2357567,2,0,1,2
1194270,4,3,0,3
20634,4,0,1,3
576805,1,2,0,1
943661,3,0,0,2
2091075,1,1,1,1
2619077,0,0,1,2
810735,3,0,1,3
1718496,1,3,1,0
2120917,2,0,0,3
903579,0,1,1,2
2385772,0,0,1,1
2247242,4,2,0,0
2623610,1,3,1,2
1067303,3,0,0,3
2158514,0,2,0,2
2435856,1,1,0,2
1453687,4,3,0,1
276678,4,0,1,1
476496,3,1,0,1
2555522,2,1,0,0
2428151,2,0,0,1
2482649,2,3,0,2
2280167,0,1,0,1
1022895,3,0,1,0
2070085,0,3,1,0
1093988,3,2,0,1
2136143,4,1,1,1
78936,2,3,1,3
1073119,4,0,0,0
2156973,3,2,1,1
2475608,3,1,1,1
1595688,4,3,0,2
2041319,0,1,0,3
1748626,0,3,1,2
801590,4,0,0,2
691775,3,0,1,0
52631,2,1,1,0
1689083,3,1,0,2
2622948,4,0,0,3
119283,1,1,1,2
2632868,2,1,1,0
2236366,1,0,1,0
1901576,2,0,0,1
708272,1,0,0,0
762145,0,0,0,1
1903442,2,0,0,3
1893166,1,1,1,1
867021,2,0,1,1
532741,2,3,1,2
792917,1,1,0,3
1566684,2,2,1,1
2539243,2,1,0,3
1172105,0,0,1,0
913208,3,0,0,1
108592,0,0,1,0
42263,1,2,1,0
612011,1,0,0,1
1374317,0,0,1,2
1220079,4,1,1,3
1892799,4,1,1,0
1741182,0,1,0,3
2528146,4,0,0,3
697049,2,0,1,2
2427583,2,3,1,1
897950,0,1,1,3
975870,1,2,1,3
224298,4,0,1,0
1611079,0,2,0,1
944781,0,0,1,1
1041737,4,2,1,2
1478678,4,2,0,0
1163868,1,0,0,0
667482,3,0,0,0
1686590,2,2,0,3
2241714,1,2,0,2
12559,2,3,1,3
1156653,4,0,1,1
1715337,3,2,0,0
737556,0,3,1,0
2279095,4,3,1,0
569984,2,2,1,2
1483120,3,0,0,2
840218,1,0,1,3
1232301,4,1,0,2
311875,3,0,1,0
557143,2,1,1,0
2369105,2,0,0,2
516612,0,0,1,2
1818401,0,3,1,3
1384664,2,1,1,1
1896654,4,1,0,1
684902,0,0,1,1
1029654,3,1,0,3
16364,3,0,0,3
377937,4,1,0,1
976583,0,0,0,0
2494415,3,0,1,2
2408493,3,0,1,0
1903369,1,1,1,2
1882379,0,3,0,3
1271428,3,1,0,1
460419,1,0,1,0
153595,1,0,0,3
470955,3,0,1,3
63025,1,0,0,2
654518,0,1,1,1
17713,3,1,1,2
2071264,0,1,1,0
364190,1,0,0,1
2426720,2,0,1,3
1645029,3,2,0,2
1274114,2,0,1,0
1114568,0,0,1,2
2375458,2,0,1,0
